Age,Gender,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass,StudyTimePerAbsence,TotalExtracurricular,Ethnicity_1,Ethnicity_2,Ethnicity_3,ParentalEducation_1,ParentalEducation_2,ParentalEducation_3,ParentalEducation_4,StudyTimeCategory_Moderate,StudyTimeCategory_High,StudyTimeCategory_Very High
1.362944405415047,0,1.14797323428343,1.7079157226277448,0,2,1,0,0,1,4.0,-0.32881273410214235,1.1290009924182154,True,False,False,False,False,True,False,False,False,True
0.4729190115431414,0,0.18833691444186856,-0.6545734539086528,0,2,0,0,1,0,3.0,-0.08160114049695433,-0.04823107988534664,False,False,False,True,False,False,False,False,True,False
-0.41710638232876435,1,-1.2660680929806756,-1.481444665696392,0,3,0,0,0,1,2.0,-0.17728001215304975,-0.04823107988534664,False,False,False,False,False,True,False,False,False,False
-1.30713177620067,0,0.9830272785046449,1.2354178873204653,0,1,1,0,0,0,4.0,-0.30712191602340644,-0.04823107988534664,False,False,False,False,True,False,False,False,False,True
-0.41710638232876435,1,1.571924221196568,1.7079157226277448,1,1,0,0,0,0,4.0,-0.29239154621952007,-1.2254631521889088,True,False,False,False,False,False,False,False,False,True
1.362944405415047,1,1.6245605375579006,0.6447955931863659,0,2,1,0,0,0,4.0,-0.16435063588391152,-0.04823107988534664,False,False,True,False,False,False,True,False,False,True
1.362944405415047,1,-0.4234226160151759,0.0541732990522665,0,2,0,0,0,0,4.0,-0.3655727208648232,-1.2254631521889088,False,False,False,True,False,False,False,True,False,False
-0.41710638232876435,1,-1.2503546297953385,-1.1270712892159325,0,4,0,0,1,0,2.0,-0.3699306530423145,-0.04823107988534664,False,False,False,False,False,True,False,False,False,False
-0.41710638232876435,0,0.10560614738794964,-1.481444665696392,0,2,0,1,0,0,2.0,1.001111046350479,-0.04823107988534664,False,False,False,True,False,False,False,False,True,False
-0.41710638232876435,1,-1.3314809453560779,-0.7726979127354727,0,3,0,0,1,0,3.0,-0.4618788818915745,-0.04823107988534664,False,False,False,False,False,True,False,False,False,False
1.362944405415047,0,1.5773902398891269,-0.536448995081833,0,3,1,0,0,0,2.0,0.19889743428438122,-0.04823107988534664,False,False,False,False,False,False,False,False,False,True
1.362944405415047,0,-1.0801427086114543,0.6447955931863659,0,3,1,0,0,0,4.0,-0.49629097850542264,-0.04823107988534664,False,False,False,False,True,False,False,False,False,False
-1.30713177620067,0,-0.8351230074927604,-0.30020007742819316,1,0,0,1,0,0,4.0,-0.39861418413028926,-0.04823107988534664,False,True,False,False,True,False,False,True,False,False
-1.30713177620067,0,-0.2901974723332523,0.2904222167059063,0,4,0,0,0,1,4.0,-0.3698870925227697,-0.04823107988534664,False,False,False,False,False,True,False,True,False,False
1.362944405415047,0,-0.37332263321923487,1.2354178873204653,0,1,0,1,0,0,4.0,-0.44157107994453304,-0.04823107988534664,False,False,False,False,False,True,False,True,False,False
-0.41710638232876435,0,1.0839791598775366,0.7629200520131858,0,0,1,1,0,0,4.0,-0.24639397362592877,1.1290009924182154,False,False,True,False,False,True,False,False,False,True
-0.41710638232876435,0,-0.11425711181952106,1.471666804974105,1,2,1,1,0,0,4.0,-0.4273331334020635,1.1290009924182154,False,False,False,False,False,True,False,True,False,False
-1.30713177620067,0,-1.1255135473127182,0.9991689696668256,0,1,0,0,0,0,4.0,-0.511136878903965,-1.2254631521889088,False,False,True,True,False,False,False,False,False,False
1.362944405415047,0,-0.7839701532771497,1.3535423461472853,1,1,0,0,0,0,4.0,-0.4857510248886961,-1.2254631521889088,False,False,False,True,False,False,False,True,False,False
-1.30713177620067,0,0.072719371823963,0.7629200520131858,1,1,0,1,0,0,4.0,-0.3648616220391281,-0.04823107988534664,False,True,False,True,False,False,False,False,True,False
-1.30713177620067,1,-1.2080801654923827,-1.3633202068695722,1,1,1,1,0,0,1.0,-0.2396175321862985,1.1290009924182154,True,False,False,True,False,False,False,False,False,False
0.4729190115431414,1,0.4358679408011393,0.7629200520131858,1,3,1,1,0,0,4.0,-0.3223192827712431,1.1290009924182154,False,True,False,True,False,False,False,False,True,False
0.4729190115431414,1,0.27328566897617096,0.9991689696668256,1,1,0,0,0,0,4.0,-0.3609251485413684,-1.2254631521889088,False,False,True,False,True,False,False,False,True,False
0.4729190115431414,0,0.8008026419274001,-0.8908223715622926,0,2,0,0,0,0,2.0,0.23932981465471326,-1.2254631521889088,False,False,False,True,False,False,False,False,True,False
-0.41710638232876435,1,1.5905545130561414,-0.30020007742819316,1,4,0,0,0,0,2.0,0.0822798856980038,-1.2254631521889088,False,False,True,False,True,False,False,False,False,True
1.362944405415047,1,1.5004243750399122,-0.6545734539086528,0,2,0,1,0,0,2.0,0.25655906242290694,-0.04823107988534664,False,False,False,True,False,False,False,False,False,True
1.362944405415047,1,1.6202000147705127,-1.599569124523212,1,3,1,1,0,0,0.0,3.741464585863514,1.1290009924182154,False,False,False,True,False,False,False,False,False,True
1.362944405415047,0,-0.8636326248313904,-0.8908223715622926,0,4,0,0,1,0,2.0,-0.29688231340112464,-0.04823107988534664,False,False,False,False,True,False,False,False,False,False
1.362944405415047,0,-1.264348913191072,-1.1270712892159325,0,1,1,0,0,0,2.0,-0.37594182462313563,-0.04823107988534664,True,False,False,False,True,False,False,False,False,False
0.4729190115431414,0,-0.6597827570216126,0.0541732990522665,0,2,0,0,0,0,4.0,-0.4036454464095789,-1.2254631521889088,False,False,False,False,True,False,False,True,False,False
-0.41710638232876435,0,1.4396198155149336,0.2904222167059063,0,3,0,0,1,0,3.0,-0.12220908890079633,-0.04823107988534664,True,False,False,False,True,False,False,False,False,True
-0.41710638232876435,1,1.7121993390564931,0.17229775787908638,0,4,1,0,0,0,3.0,-0.05418660833238283,-0.04823107988534664,True,False,False,True,False,False,False,False,False,True
0.4729190115431414,1,1.3129767175591,-1.1270712892159325,0,3,0,0,0,0,2.0,0.7311349829546525,-1.2254631521889088,False,True,False,False,True,False,False,False,False,True
-0.41710638232876435,1,-1.340658646556107,-0.30020007742819316,1,1,1,0,1,0,4.0,-0.4988373542973637,1.1290009924182154,False,True,False,False,False,False,False,False,False,False
0.4729190115431414,1,1.6249894031900154,0.8810445108400057,0,4,0,0,1,0,4.0,-0.20010518194200108,-0.04823107988534664,False,False,False,True,False,False,False,False,False,True
1.362944405415047,0,-0.23097908606392933,-0.18207561860137328,0,1,0,1,0,0,4.0,-0.3000731215684325,-0.04823107988534664,False,False,False,False,True,False,False,True,False,False
0.4729190115431414,0,-1.6965722292234215,1.7079157226277448,1,2,1,1,0,0,4.0,-0.5731846732297907,1.1290009924182154,False,False,False,False,False,False,False,False,False,False
1.362944405415047,0,-0.1635650264713513,1.2354178873204653,0,2,0,1,0,0,4.0,-0.420778705786816,-0.04823107988534664,False,False,False,True,False,False,False,True,False,False
1.362944405415047,1,-1.5671293528778567,0.6447955931863659,0,2,0,1,1,0,4.0,-0.5560574293272765,1.1290009924182154,False,False,False,False,False,False,True,False,False,False
-1.30713177620067,0,0.1958362968850147,1.7079157226277448,0,3,1,0,0,0,4.0,-0.4106098270620351,-0.04823107988534664,False,False,False,False,False,False,True,False,True,False
0.4729190115431414,0,-0.5313083558170696,-0.6545734539086528,1,3,0,1,0,0,2.0,-0.2670730681915918,-0.04823107988534664,False,False,False,True,False,False,False,True,False,False
-1.30713177620067,1,-0.05363414126375117,0.9991689696668256,0,3,0,1,0,0,4.0,-0.39603182419152727,-0.04823107988534664,False,False,True,False,False,False,False,True,False,False
0.4729190115431414,1,0.44123212491487956,-0.536448995081833,0,0,1,0,1,0,4.0,-0.0673011858854969,1.1290009924182154,True,False,False,True,False,False,False,False,True,False
0.4729190115431414,0,1.3465360264942916,-0.30020007742819316,0,2,0,0,1,0,3.0,0.033902868505085934,-0.04823107988534664,False,False,False,True,False,False,False,False,False,True
-1.30713177620067,0,0.6138113717535233,-0.41832453625501304,0,3,0,1,0,0,3.0,-0.07263420907668741,-0.04823107988534664,True,False,False,False,False,True,False,False,True,False
-1.30713177620067,0,-0.19311798856730897,-0.7726979127354727,0,2,0,1,0,0,3.0,-0.13589362724612145,-0.04823107988534664,False,False,False,True,False,False,False,True,False,False
0.4729190115431414,0,1.171683074103202,-1.3633202068695722,1,4,0,0,0,0,1.0,1.2937048342131023,-1.2254631521889088,False,False,False,False,True,False,False,False,False,True
-0.41710638232876435,0,1.4767943093862463,-1.0089468303891125,1,3,1,0,0,0,1.0,0.6047044705367075,-0.04823107988534664,True,False,False,True,False,False,False,False,False,True
1.362944405415047,0,-1.3061569553495733,0.9991689696668256,0,3,0,1,0,0,4.0,-0.5305354877849472,-0.04823107988534664,False,False,False,False,False,False,True,False,False,False
-1.30713177620067,1,0.1535338560239673,1.589791263800925,0,0,0,1,0,0,4.0,-0.40866341395952316,-0.04823107988534664,False,False,False,True,False,False,False,False,True,False
1.362944405415047,1,-0.7226957283841802,0.7629200520131858,1,3,0,0,1,0,4.0,-0.45804337172125414,-0.04823107988534664,False,False,True,False,True,False,False,True,False,False
-0.41710638232876435,1,-1.5636161329162037,-1.599569124523212,0,4,0,0,1,0,1.0,-0.36131036966629126,-0.04823107988534664,False,True,False,True,False,False,False,False,False,False
-0.41710638232876435,0,0.6373447384723334,-1.0089468303891125,0,2,1,0,0,0,2.0,0.295634876402168,-0.04823107988534664,True,False,False,False,True,False,False,False,True,False
-0.41710638232876435,1,1.325179945285174,1.589791263800925,0,3,0,0,1,1,4.0,-0.3045376598376974,1.1290009924182154,True,False,False,True,False,False,False,False,False,True
-1.30713177620067,0,-1.1533692093826167,-0.7726979127354727,0,2,1,1,0,0,2.0,-0.410874235912545,1.1290009924182154,True,False,False,True,False,False,False,False,False,False
-0.41710638232876435,0,1.1468426375827203,-1.2451957480427522,1,2,0,0,0,0,1.0,0.9069436578294546,-1.2254631521889088,False,False,False,False,False,True,False,False,False,True
-1.30713177620067,1,1.2919786800388735,-0.06395115977455339,0,3,1,0,1,0,3.0,-0.056802185830584814,1.1290009924182154,False,False,False,False,False,True,False,False,False,True
-0.41710638232876435,0,1.5078114238576996,0.2904222167059063,0,3,0,1,0,0,4.0,-0.11244530544415303,-0.04823107988534664,False,False,False,False,False,True,False,False,False,True
1.362944405415047,0,-0.790786762176762,-1.3633202068695722,0,3,0,0,0,0,2.0,0.02925178136923904,-1.2254631521889088,False,False,False,False,True,False,False,True,False,False
1.362944405415047,1,1.471025028223423,0.40854667553272617,1,1,1,1,0,0,3.0,-0.14183707857854244,1.1290009924182154,True,False,False,False,False,True,False,False,False,True
0.4729190115431414,1,-0.5946694339572173,0.526671134359546,0,1,0,0,0,0,4.0,-0.42974174375176843,-1.2254631521889088,False,False,False,False,False,False,False,True,False,False
1.362944405415047,1,0.22579730513228488,1.2354178873204653,0,3,0,1,0,0,4.0,-0.3821828836512472,-0.04823107988534664,False,False,True,True,False,False,False,False,True,False
0.4729190115431414,0,-1.551411323696137,-1.0089468303891125,0,1,0,1,0,0,3.0,-0.5102240712144677,-0.04823107988534664,False,False,True,True,False,False,False,False,False,False
1.362944405415047,1,-1.5748783371436623,1.2354178873204653,0,2,0,0,0,0,4.0,-0.5606761562975644,-1.2254631521889088,False,True,False,False,True,False,False,False,False,False
-1.30713177620067,1,0.8208858474525794,-0.8908223715622926,0,0,1,1,0,0,2.0,0.24579979194245105,1.1290009924182154,True,False,False,True,False,False,False,False,True,False
1.362944405415047,0,-0.1561767180857306,0.17229775787908638,0,1,0,1,0,0,4.0,-0.3374399761805759,-0.04823107988534664,False,True,False,True,False,False,False,True,False,False
0.4729190115431414,1,-0.8226340234665993,-0.30020007742819316,0,3,1,1,0,0,3.0,-0.39613822501969737,1.1290009924182154,False,False,False,False,True,False,False,True,False,False
0.4729190115431414,1,-1.05594089278594,0.9991689696668256,0,3,0,0,0,0,4.0,-0.5036657360117687,-1.2254631521889088,False,True,False,False,False,True,False,False,False,False
-0.41710638232876435,1,0.6423268376573644,0.6447955931863659,1,1,1,0,1,1,4.0,-0.2848973137278303,2.3062330647217775,False,False,False,True,False,False,False,False,True,False
-1.30713177620067,0,-1.6965722292234215,1.471666804974105,0,1,0,0,1,0,4.0,-0.5729778237068496,-0.04823107988534664,False,True,False,True,False,False,False,False,False,False
1.362944405415047,0,1.1237435598474632,0.8810445108400057,0,0,1,0,1,0,4.0,-0.2562723669703648,1.1290009924182154,False,False,False,True,False,False,False,False,False,True
-0.41710638232876435,0,-1.4496224397535278,-0.536448995081833,0,2,0,0,1,1,3.0,-0.5103230412265157,1.1290009924182154,False,True,False,True,False,False,False,False,False,False
1.362944405415047,0,-1.0521298697364312,1.3535423461472853,0,1,0,0,0,1,4.0,-0.5113480493802592,-0.04823107988534664,False,False,True,True,False,False,False,False,False,False
1.362944405415047,1,-0.36244355304038756,-1.7176935833500317,0,2,1,1,0,0,0.0,2.949204398753577,1.1290009924182154,False,False,False,False,True,False,False,True,False,False
-0.41710638232876435,0,-0.013177283639957526,-1.599569124523212,1,3,0,0,0,0,0.0,1.6366384395050095,-1.2254631521889088,False,False,False,False,True,False,False,True,False,False
-0.41710638232876435,0,-0.4730830354170744,0.17229775787908638,1,3,0,1,0,0,3.0,-0.38548425577478734,-0.04823107988534664,False,False,True,False,True,False,False,True,False,False
-0.41710638232876435,1,-0.5944944499508767,-1.2451957480427522,0,1,1,1,0,0,2.0,0.009364920808607569,1.1290009924182154,False,False,False,True,False,False,False,True,False,False
-0.41710638232876435,1,1.683380908465234,1.7079157226277448,0,3,0,0,0,1,4.0,-0.28281641826111187,-0.04823107988534664,False,True,False,False,False,True,False,False,False,True
-0.41710638232876435,1,0.541842361327199,1.7079157226277448,0,4,0,0,1,0,4.0,-0.38088480631533855,-0.04823107988534664,True,False,False,True,False,False,False,False,True,False
1.362944405415047,0,-1.6472944125452844,-1.1270712892159325,0,2,0,1,0,0,2.0,-0.5404340703227782,-0.04823107988534664,False,False,False,False,True,False,False,False,False,False
-0.41710638232876435,0,-0.20683388946747552,1.2354178873204653,0,2,1,0,1,1,4.0,-0.4250677630598414,2.3062330647217775,False,False,False,False,False,True,False,True,False,False
-1.30713177620067,0,1.3685199559782046,1.1172934284936455,0,2,0,0,0,0,4.0,-0.2566228405301505,-1.2254631521889088,False,False,False,True,False,False,False,False,False,True
0.4729190115431414,1,-0.6626885680264626,0.9991689696668256,1,1,1,1,0,1,4.0,-0.46143586378753726,2.3062330647217775,False,True,False,True,False,False,False,True,False,False
-0.41710638232876435,1,-1.3954143641430736,-1.0089468303891125,0,3,1,0,1,1,2.0,-0.4527889153148741,2.3062330647217775,False,False,False,False,False,True,False,False,False,False
-0.41710638232876435,0,0.9555019472300513,1.471666804974105,0,3,1,1,0,0,4.0,-0.32886682593756633,1.1290009924182154,True,False,False,True,False,False,False,False,False,True
1.362944405415047,1,0.41588762379735283,0.6447955931863659,1,2,0,1,0,0,4.0,-0.3126875381593247,-0.04823107988534664,False,False,False,False,True,False,False,False,True,False
-0.41710638232876435,1,0.28945310879857394,1.7079157226277448,0,3,1,0,0,0,4.0,-0.40256730422112363,-0.04823107988534664,True,False,False,False,False,False,False,False,True,False
-0.41710638232876435,1,-1.540542294032693,-0.06395115977455339,0,3,0,1,1,1,3.0,-0.5434800413500748,2.3062330647217775,False,True,False,False,True,False,False,False,False,False
-0.41710638232876435,0,-1.2327106349517085,0.40854667553272617,0,0,1,0,0,1,4.0,-0.5085872614008128,1.1290009924182154,False,False,True,True,False,False,False,False,False,False
1.362944405415047,1,0.47444752603461754,0.0541732990522665,0,1,0,1,0,0,4.0,-0.2209444288544471,-0.04823107988534664,False,False,False,False,False,False,False,False,True,False
-0.41710638232876435,1,-0.9942829953325211,1.1172934284936455,1,3,1,1,0,0,4.0,-0.5002059703043498,1.1290009924182154,False,True,False,False,True,False,False,False,False,False
0.4729190115431414,0,0.0548587491975895,-0.30020007742819316,1,4,0,0,0,0,2.0,-0.22217401620932523,-1.2254631521889088,False,True,False,True,False,False,False,False,True,False
1.362944405415047,0,0.19939108168525796,-1.2451957480427522,1,3,0,0,0,0,1.0,0.4185761975490378,-1.2254631521889088,True,False,False,True,False,False,False,False,True,False
0.4729190115431414,1,-0.7262540709382369,-1.481444665696392,1,4,0,0,1,0,0.0,0.2864685938269584,-0.04823107988534664,False,False,True,False,False,False,False,True,False,False
1.362944405415047,1,1.628520788249828,-1.481444665696392,0,2,0,0,0,0,1.0,2.309431158255089,-1.2254631521889088,False,False,False,True,False,False,False,False,False,True
-0.41710638232876435,0,1.2532648520617142,0.40854667553272617,1,1,0,1,1,0,4.0,-0.17137531543596093,1.1290009924182154,False,False,False,True,False,False,False,False,False,True
0.4729190115431414,0,0.8279697952309615,-0.18207561860137328,1,2,0,0,0,0,3.0,-0.10513055903027098,-1.2254631521889088,False,True,False,False,False,False,False,False,True,False
1.362944405415047,1,-1.4540695813228797,0.0541732990522665,0,0,0,0,0,1,4.0,-0.5315886103316811,-0.04823107988534664,False,False,False,False,False,True,False,False,False,False
-1.30713177620067,1,-1.3544267547746227,0.7629200520131858,0,3,1,0,1,0,4.0,-0.5320497645495307,1.1290009924182154,False,True,False,False,False,False,False,False,False,False
-0.41710638232876435,1,0.014880243382905637,0.17229775787908638,0,4,0,0,0,0,4.0,-0.31150704889612957,-1.2254631521889088,False,True,False,False,True,False,False,True,False,False
1.362944405415047,1,-1.1611225283133577,1.3535423461472853,0,3,0,1,0,0,4.0,-0.5217518780679952,-0.04823107988534664,False,False,False,True,False,False,False,False,False,False
-1.30713177620067,0,1.7341987977347053,-1.3633202068695722,0,2,1,0,1,1,0.0,1.6561433853027911,2.3062330647217775,False,True,False,True,False,False,False,False,False,True
1.362944405415047,1,-1.1688893397400757,-0.30020007742819316,1,1,1,1,0,0,3.0,-0.464783841278183,1.1290009924182154,False,False,False,False,False,True,False,False,False,False
-1.30713177620067,1,-0.003937297065373316,-0.8908223715622926,1,1,0,1,1,0,2.0,-0.019924073938464883,1.1290009924182154,True,False,False,True,False,False,False,True,False,False
-0.41710638232876435,0,-0.4407639560410259,0.40854667553272617,0,2,0,0,0,0,4.0,-0.40116308039382165,-1.2254631521889088,True,False,False,False,False,False,True,True,False,False
0.4729190115431414,1,0.5340750377154792,-1.2451957480427522,0,3,0,0,0,0,1.0,0.5910902987563096,-1.2254631521889088,False,False,True,True,False,False,False,False,True,False
-1.30713177620067,0,-1.2733048824294253,-1.599569124523212,1,2,1,0,1,0,1.0,0.01279468934319501,1.1290009924182154,False,False,False,False,True,False,False,False,False,False
1.362944405415047,1,-0.20633624609782789,-0.06395115977455339,0,4,1,0,0,0,2.0,-0.3142395364521689,-0.04823107988534664,False,False,False,False,True,False,False,True,False,False
-0.41710638232876435,1,-0.757426486461597,-1.599569124523212,0,3,1,0,0,0,0.0,0.6775733275863347,-0.04823107988534664,True,False,False,False,False,True,False,True,False,False
-1.30713177620067,0,1.4136480549950743,-0.536448995081833,1,1,0,1,0,0,2.0,0.1605331053165017,-0.04823107988534664,False,True,False,False,True,False,False,False,False,True
1.362944405415047,0,-1.5865487529134419,-0.30020007742819316,1,1,1,1,0,0,3.0,-0.5475854228163534,1.1290009924182154,True,False,False,False,True,False,False,False,False,False
1.362944405415047,1,1.5056406957829798,0.8810445108400057,1,3,0,0,0,0,4.0,-0.2134788208875631,-1.2254631521889088,False,False,False,True,False,False,False,False,False,True
1.362944405415047,1,1.219727416778188,-0.6545734539086528,0,1,0,0,0,0,3.0,0.1842159121259685,-1.2254631521889088,False,False,False,True,False,False,False,False,False,True
-1.30713177620067,1,-0.6764487722607038,-1.481444665696392,0,3,0,0,0,0,1.0,0.3292558073653057,-1.2254631521889088,False,False,False,False,False,True,False,True,False,False
-1.30713177620067,0,1.0649536394626424,-1.2451957480427522,1,2,0,1,0,0,0.0,0.8647336664184126,-0.04823107988534664,False,True,False,True,False,False,False,False,False,True
-1.30713177620067,1,-1.6197397758340086,-1.481444665696392,0,1,1,0,0,0,3.0,-0.4811156725852688,-0.04823107988534664,False,False,False,True,False,False,False,False,False,False
0.4729190115431414,0,1.693826555612589,-1.1270712892159325,1,2,1,0,0,0,1.0,0.8947270482522189,-0.04823107988534664,False,False,False,False,True,False,False,False,False,True
-1.30713177620067,0,0.13462946302380327,-0.30020007742819316,0,2,1,0,0,0,3.0,-0.206359357047082,-0.04823107988534664,False,False,True,True,False,False,False,False,True,False
-1.30713177620067,1,-0.6562259865268477,-0.6545734539086528,0,3,0,1,0,0,3.0,-0.29926769897468997,-0.04823107988534664,False,False,False,False,False,False,True,True,False,False
-1.30713177620067,0,-0.44621015716495704,0.40854667553272617,0,0,1,0,1,1,4.0,-0.4019018342909178,2.3062330647217775,False,False,True,False,True,False,False,True,False,False
0.4729190115431414,1,-1.495109740218826,-0.8908223715622926,0,3,1,0,0,0,2.0,-0.5003180940667414,-0.04823107988534664,True,False,False,False,True,False,False,False,False,False
-1.30713177620067,1,1.7616746557008602,0.2904222167059063,1,3,0,0,0,0,3.0,-0.07609676222075192,-1.2254631521889088,False,True,False,False,False,True,False,False,False,True
1.362944405415047,1,-1.5911305661997432,-1.481444665696392,0,3,1,0,0,0,1.0,-0.4565377984576542,-0.04823107988534664,False,False,False,False,False,False,False,False,False,False
-1.30713177620067,1,0.589040853130851,0.9991689696668256,1,0,1,1,0,0,4.0,-0.327017399644661,1.1290009924182154,False,False,False,True,False,False,False,False,True,False
1.362944405415047,1,-0.1623531878859163,0.9991689696668256,1,3,0,0,0,0,4.0,-0.40770674931753226,-1.2254631521889088,False,True,False,False,True,False,False,True,False,False
1.362944405415047,0,1.630259862897172,0.17229775787908638,0,2,1,0,1,0,3.0,-0.06660896436350477,1.1290009924182154,False,True,False,True,False,False,False,False,False,True
1.362944405415047,0,-0.8590848934170419,-0.8908223715622926,1,2,1,1,0,0,3.0,-0.2954172226353763,1.1290009924182154,False,True,False,False,True,False,False,False,False,False
0.4729190115431414,1,0.1540786955666099,-0.6545734539086528,0,3,1,0,0,0,2.0,-0.09043040424226148,-0.04823107988534664,False,False,False,False,False,True,False,False,True,False
0.4729190115431414,1,-0.022039876779175214,-1.599569124523212,1,2,1,0,0,1,0.0,1.6252177972675326,1.1290009924182154,False,True,False,False,True,False,False,True,False,False
0.4729190115431414,0,0.7588864717228841,-0.41832453625501304,0,3,0,1,0,0,3.0,-0.04147608209869265,-0.04823107988534664,False,True,False,True,False,False,False,False,True,False
-1.30713177620067,0,-1.4894261405535731,0.8810445108400057,0,1,1,1,0,1,4.0,-0.5490915255177466,2.3062330647217775,True,False,False,False,False,False,True,False,False,False
1.362944405415047,0,-1.0439862480199145,-1.1270712892159325,0,3,1,0,0,0,2.0,-0.2812861889687423,-0.04823107988534664,False,True,False,False,True,False,False,False,False,False
0.4729190115431414,0,-0.9704101450821278,-1.599569124523212,0,1,0,1,1,0,2.0,0.4031152621731284,1.1290009924182154,False,True,False,False,True,False,False,False,False,False
0.4729190115431414,1,0.8838441541972964,0.6447955931863659,1,3,0,1,0,0,4.0,-0.2552565977214306,-0.04823107988534664,True,False,False,True,False,False,False,False,True,False
-1.30713177620067,1,-1.0604555343455646,0.8810445108400057,0,4,1,0,0,1,4.0,-0.5010231540177587,1.1290009924182154,False,False,False,False,False,True,False,False,False,False
0.4729190115431414,0,0.30071229059627974,0.9991689696668256,0,2,0,0,0,0,4.0,-0.3579799079066997,-1.2254631521889088,False,False,False,False,True,False,False,False,True,False
-1.30713177620067,1,-0.9680054979318122,-1.481444665696392,0,2,1,0,0,0,1.0,0.07878245992891313,-0.04823107988534664,False,False,False,False,True,False,False,False,False,False
-0.41710638232876435,0,1.3211220529779573,0.17229775787908638,1,3,1,1,0,0,2.0,-0.11347550681040709,1.1290009924182154,False,False,False,False,False,True,False,False,False,True
0.4729190115431414,1,1.606423188345489,1.589791263800925,0,0,0,1,1,1,4.0,-0.27954319688191787,2.3062330647217775,False,False,False,True,False,False,False,False,False,True
-0.41710638232876435,0,0.10593673591627115,-1.0089468303891125,0,2,0,0,0,0,2.0,0.09998041261938541,-1.2254631521889088,False,False,False,False,True,False,False,False,True,False
-1.30713177620067,1,-0.48259619490326733,1.589791263800925,0,2,0,0,0,0,4.0,-0.46519714191667483,-1.2254631521889088,False,False,False,False,False,True,False,True,False,False
1.362944405415047,0,-0.9013767867050938,0.6447955931863659,0,3,0,0,0,1,4.0,-0.474351558182439,-0.04823107988534664,False,False,False,True,False,False,False,False,False,False
